step,phase,mrr,ap,hits@10,ndcg@10,deploy_hit@topk,gTE_gap,gCal_max,gCal_max_all,bound_gTE_gap,bound_gCal_max,eps_r0,pmin_gb,beta_r0,eps_r_delta,pmin_g,beta_r_delta,eps_r0_kernel,eps_r_delta_kernel,audit_n_active,audit_beta_t,audit_total_samples,audit_step_scale,audit_step_eff,cov_enabled,cov_eps,cov_pool_frac,cov_min_share_present,cov_max_deficit_present,pd_enabled,lambda_te,lambda_cal,rho_te,rho_cal,pd_cal_gate_open,pd_gte_soft,pd_gcal_soft,pd_v_te,pd_v_cal,pd_shift_abs_mean,pd_shift_abs_max,pd_shift_nonzero,last_loss,mem_norm_mean,n_groups_seen,w_pos_max,w_pos_min
1500,post,0.1640728412250039,0.1640728412250039,0.208,0.16578098227728164,0.102,0.004333214666912097,0.020000000000000004,0.020000000000000004,0.4325326833791889,0.24472036388059082,0.010000000000000005,0.5,0.1123601819402954,0.0072127233529954305,0.5,0.10092044749180179,0.020122512009278084,0.012188820417354576,6,0.002354691495850988,540300,2.849447690628014,0.7123619226570035,1.0,0.1,0.0,0.4281062072855055,0.0,1.0,0.0,0.11684712919092786,0.065,0.065,1.0,0.003935992538592908,0.017979787774418447,-0.0610640074614071,-0.04702021222558156,0.0,0.0,0.0,0.6931471824645996,0.008593413978815079,2.0,1.0,1.0
1600,post,0.18057264927965597,0.18057264927965597,0.22666666666666666,0.1833311505305769,0.115,0.0,0.4763740489088557,0.4763740489088557,0.3492906719108659,0.5855032541646248,0.4763740489088532,1.0,0.10912920525577162,0.07372488846363115,1.0,0.10092044749180179,0.4986695033066019,0.07680450622954443,6,0.002272088344385108,580300,2.1684712919092783,0.5421178229773196,1.0,0.1,1.0,0.15023092462163518,0.049769075378364835,1.0,0.0,0.23833381379721713,0.05,0.05,1.0,0.0,0.42950275463984483,-0.05,0.37950275463984484,0.0,0.0,0.0,0.6987806558609009,0.009109110571444035,2.0,1.0,1.0
1700,post,0.1818878931847655,0.1818878931847655,0.22714285714285715,0.18450967523089892,0.11714285714285715,0.0,0.019999999999999997,0.019999999999999997,0.41466261800134957,0.17679695687296806,0.02000000000000001,1.0,0.15679695687296805,0.06460824343700688,1.0,0.1427230655636679,0.0201952757499441,0.06523906459649359,6,0.0021976099285266797,620300,3.383338137972171,0.8458345344930428,1.0,0.1,0.0,0.5115505172030242,0.0,1.0,0.0,0.1932995000017897,0.05,0.05,1.0,0.0,0.017289118787158313,-0.05,-0.032710881212841686,0.0,0.0,0.0,0.6931471824645996,0.009640074335038662,2.0,1.0,1.0
1800,post,0.17235283135188734,0.17235283135188734,0.215,0.17431729803743645,0.11125,0.22382327585104592,0.38761867146996853,0.38761867146996853,0.6444525996996022,0.6153742919887721,0.1937961822332231,0.4975124378109453,0.1123601819402954,0.06019270243309878,0.5,0.10092044749180179,0.40268625087029686,0.00784394110706535,6,0.002130006115988426,660300,2.932995000017897,0.7332487500044742,1.0,0.1,0.0,0.4982039940222299,0.0,1.0,0.0,0.1932995000017897,0.05,0.05,0.0,0.203305585213697,0.34846507252160297,0.15330558521369697,0.298465072521603,0.0,0.0,0.0,0.6932139992713928,0.010188470594584942,2.0,1.0,1.0
1900,post,0.16918417476414996,0.16918417476414996,0.21,0.17065346207022764,0.11222222222222222,0.00041526077576350696,0.3710455235753433,0.3710455235753433,0.7281355940285343,0.6010318011587134,0.1853642828733717,0.4975124378109453,0.11365651372300309,0.08111345101533181,0.5,0.10092044749180179,0.20504559210203976,0.16419747138105428,6,0.0020682804929612153,700300,1.0,0.25,1.0,0.1,0.0,0.4641252427595575,0.0,1.0,0.0,0.2887795068202847,0.05,0.05,1.0,0.0003771941712133558,0.3331777069528572,-0.04962280582878665,0.2831777069528572,0.0,0.0,0.0,0.6924888491630554,0.010742252692580223,2.0,1.0,1.0
2000,post,0.17561546545328388,0.17561546545328388,0.219,0.17781406666576932,0.118,0.21988051784543972,0.4459137064976826,0.5525259478063187,0.5986677666089826,0.925332229418222,0.06946536664204095,0.14072494669509594,0.060751962018092624,0.07434170172560599,0.42857142857142855,0.053944248262033125,0.08395502678259674,0.046918245705621656,6,0.0020116277796502473,740300,3.887795068202847,0.9719487670507118,1.0,0.1,0.0,0.4089728065057961,0.0,1.0,0.0,0.2887795068202847,0.05,0.05,0.0,0.20862632744381437,0.4203750947104795,0.15862632744381439,0.3703750947104795,0.0,0.0,0.0,0.6931471824645996,0.011215968988835812,2.0,1.0,1.0
2100,post,0.17307325588094846,0.17307325588094846,0.21727272727272728,0.17537189180839696,0.11818181818181818,0.16790334141273788,0.45374850179085335,0.45374850179085335,0.8265457382793446,0.7745041484358043,0.11321207690615646,0.24875621890547264,0.07945064658533713,0.03195668450308412,0.25,0.07136153278183395,0.13304263081062878,0.013048621026045272,6,0.0019593891355172196,780300,1.0,0.25,1.0,0.1,0.9950248756218906,0.12169782149308056,0.07830217850691945,1.0,0.0,0.2887795068202847,0.05,0.05,0.0,0.1567195911699107,0.4203513177987446,0.10671959116991069,0.3703513177987446,0.0,0.0,0.0,0.6940813064575195,0.01173464860767126,2.0,1.0,1.0
2200,post,0.17911837185801033,0.17911837185801033,0.2225,0.18131799851136796,0.125,0.19096409293602837,0.3186415005360095,0.6803708448228676,1.9511862121435775,0.7538853609608762,0.07739411196135404,0.19800995024875623,0.0718826908557747,0.1312909259028536,0.2,0.06382769531150415,0.08398431882351971,0.12869006069402927,6,0.001911019608701627,820300,1.0,0.25,1.0,0.1153936980390061,0.009950248756218905,0.0846063019609939,0.1153936980390061,1.0,0.0,0.2887795068202847,0.05,0.05,0.0,0.17950660034293553,0.297272736330513,0.12950660034293554,0.247272736330513,0.0,0.0,0.0,0.6934537291526794,0.012202576734125614,2.0,1.0,1.0
2300,post,0.175632944806908,0.175632944806908,0.22,0.17790926353814815,0.12230769230769231,0.0,0.02020297685282352,0.02020297685282352,0.2141772232240865,0.11300313170782043,0.020202976852823244,1.0,0.0928001548549972,0.02468741128929098,1.0,0.08240120032275226,0.020429264530747143,0.02497518833472561,6,0.0018660640131731856,860300,1.0,0.25,1.0,0.1,0.0,0.35495569816581146,0.0,1.0,0.0,0.25680773749698926,0.05,0.05,1.0,0.0,0.01848734808744993,-0.05,-0.03151265191255007,0.0,0.0,0.0,0.6935230493545532,0.012756671756505966,2.0,1.0,1.0
2400,post,0.17455576189805483,0.17455576189805483,0.21928571428571428,0.17694632735985236,0.12071428571428572,0.18300697062897325,0.2083877205084147,0.2083877205084147,0.6872593419416754,0.4185943728764982,0.059539348716689436,0.2857142857142857,0.060059043533738615,0.04423565772963477,0.2857142857142857,0.053944248262033125,0.07628907827025692,0.020288269974822366,6,0.0018241387705732678,900300,3.5680773749698926,0.8920193437424732,1.0,0.1,0.0,0.3158013314927396,0.0,1.0,0.0,0.25680773749698926,0.05,0.05,0.0,0.1736400866846173,0.19658123929941484,0.1236400866846173,0.14658123929941486,0.0,0.0,0.0,0.6931475400924683,0.013259855099022388,2.0,1.0,1.0
2500,post,0.18137164022976962,0.18137164022976962,0.23,0.18492494807860746,0.12533333333333332,0.13945954179259581,0.2852976909874806,0.2852976909874806,0.6352958919135928,1.5552263418462369,0.1658446265238253,0.1457000710732054,0.060751962018092624,0.036812307725622995,0.2857142857142857,0.053944248262033125,0.17931454501579588,0.029744787527450602,6,0.0017849180486050572,940300,1.0,0.25,1.0,0.1,0.0,0.387285452847141,0.0,1.0,0.0,0.25680773749698926,0.05,0.05,0.0,0.1323215549803192,0.26895796680375544,0.08232155498031919,0.21895796680375545,0.0,0.0,0.0,0.693158745765686,0.013690621592104435,2.0,1.0,1.0
2600,post,0.18008896285408355,0.18008896285408355,0.226875,0.18312524844949593,0.124375,0.027242924565884924,0.3893439899564679,0.3893439899564679,0.6544806139539378,0.6709893163448234,0.12975019882487787,0.33167495854063017,0.0928001548549972,0.026678902002904018,0.3333333333333333,0.08240120032275226,0.14912453771256587,0.03136100382491667,6,0.0017481230439639233,980300,1.0,0.25,1.0,0.1,0.0,0.40734517416297616,0.0,1.0,0.0,0.3752675028159603,0.05,0.05,1.0,0.025168971133588524,0.3562810530605476,-0.02483102886641148,0.3062810530605476,0.0,0.0,0.0,0.6931471824645996,0.014273373410105705,2.0,1.0,1.0
2700,post,0.18401700511183866,0.18401700511183866,0.22941176470588234,0.1867788920785173,0.12705882352941175,0.0031771991226556343,0.019999999999999997,0.019999999999999997,0.48242039943562104,0.2473130274460062,0.010000000000000005,0.5,0.11365651372300309,0.019684652367103466,0.5,0.10092044749180179,0.020152617632203395,0.03767236790654944,6,0.0017135136001041344,1020300,4.752675028159603,1.1881687570399007,1.0,0.1,0.0,0.3350564273809247,0.0,1.0,0.0,0.3567963333377189,0.05,0.05,1.0,0.0028859479628107225,0.017958858726681452,-0.04711405203718928,-0.03204114127331855,0.0,0.0,0.0,0.6931471824645996,0.014706946909427643,2.0,1.0,1.0
2800,post,0.18389366929158202,0.18389366929158202,0.22777777777777777,0.18627189423113785,0.12833333333333333,0.06238145232401777,0.3565303948813926,0.5715958620901849,0.26412311861687343,0.6489928201622305,0.077355415877988,0.19751243781094527,0.050828738154054524,0.020897783471944965,0.5,0.04513299618227339,0.16076527034077684,0.01156551350619445,6,0.0016808815815558807,1060300,4.567963333377189,1.1419908333442972,1.0,0.16344935369214247,1.0,0.03655064630785754,0.16344935369214247,1.0,0.0,0.3567963333377189,0.05,0.05,0.0,0.059687573305874576,0.339284968079284,0.009687573305874574,0.289284968079284,0.0,0.0,0.0,0.6988663673400879,0.01526426151394844,2.0,1.0,1.0
2900,post,0.18180518007061208,0.18180518007061208,0.22578947368421054,0.18421014920310205,0.12736842105263158,0.0,0.3328042835115545,0.3328042835115545,0.28560355567861795,0.6544489079236732,0.12426415954754777,0.33167495854063017,0.0928001548549972,0.06040057751655671,1.0,0.08240120032275226,0.1295470005817032,0.06685831985306384,6,0.0016500455857128508,1100300,1.0,0.25,1.0,0.1,0.0,0.45706714736726267,0.0,1.0,0.0,0.4656858245765462,0.05,0.05,1.0,0.0,0.3045426760172028,-0.05,0.2545426760172028,0.0,0.0,0.0,0.6931471824645996,0.015767648816108704,2.0,1.0,1.0
3000,post,0.18322942407187393,0.18322942407187393,0.229,0.18614062495744402,0.128,0.07247129303568908,0.3278639136173993,0.3856882456729727,0.2934914698276824,1.3530107041483415,0.06354606602734177,0.0812603648424544,0.0464000774274986,0.019943456052724375,0.4166666666666667,0.04120060016137613,0.10125800253362591,0.013029834805799093,6,0.00162084668429854,1140300,5.656858245765462,1.4142145614413655,1.0,0.1,0.0,0.3659709151806805,0.0,1.0,0.0,0.4656858245765462,0.05,0.05,0.0,0.06960358361727484,0.3133255823369488,0.019603583617274836,0.2633255823369488,0.0,0.0,0.0,0.6931471824645996,0.016222910955548286,2.0,1.0,1.0
3100,post,0.18146737291930784,0.18146737291930784,0.2280952380952381,0.1846165764550751,0.12666666666666668,0.16897033343418685,0.2979584376071191,0.3374488421983192,0.8073611724233364,0.8430891851942145,0.04750927289823023,0.12375621890547264,0.056828256861501544,0.10091999608347468,0.375,0.050460223745900895,0.09333612338548836,0.16229972477370125,6,0.001593144965657953,1180300,1.0,0.25,1.0,0.17358529529336952,0.004975124378109453,0.026414704706630477,0.17358529529336952,1.0,0.0,0.4656858245765462,0.05,0.05,0.0,0.16085362359713642,0.28193647896203716,0.11085362359713642,0.23193647896203717,0.0,0.0,0.0,0.6938949227333069,0.016682656481862068,2.0,1.0,1.0
3200,post,0.17824413484009266,0.17824413484009266,0.22363636363636363,0.18103372701277665,0.12454545454545454,0.11808200361175912,0.2916077324017978,0.2970723242852256,0.7340779382632172,0.5989133880952744,0.10385797257927203,0.3283582089552239,0.0928001548549972,0.039945122721117256,0.3333333333333333,0.08240120032275226,0.1153351134141095,0.041997935917835384,6,0.0015668167057730342,1220300,1.0,0.25,1.0,0.1,0.0,0.4450335619934191,0.0,1.0,0.0,0.4656858245765462,0.05,0.05,0.0,0.10909263919565981,0.26684451965555495,0.05909263919565981,0.21684451965555496,0.0,0.0,0.0,0.6931471824645996,0.017198508605360985,2.0,1.0,1.0
3300,post,0.1817343614358421,0.1817343614358421,0.22826086956521738,0.18483534419126738,0.12782608695652173,0.00010392279639687141,0.02035212995990312,0.7445438624241919,0.5377985318957961,0.16967590415366612,0.012659201103546862,0.42857142857142855,0.060059043533738615,0.06129829428706603,0.42857142857142855,0.053944248262033125,0.021283531924551284,0.10918234957351819,6,0.0015417520372117562,1260300,1.0,0.25,1.0,0.1,0.0,0.3516930487453263,0.0,1.0,0.0,0.4588978193433804,0.05,0.05,1.0,9.860369423547911e-05,0.019199053188640024,-0.049901396305764525,-0.03080094681135998,0.0,0.0,0.0,0.6931471824645996,0.017645448446273804,2.0,1.0,1.0
3400,post,0.18104196884231955,0.18104196884231955,0.22875,0.1844347900902361,0.12583333333333332,0.13133491373534065,0.28503918778439635,0.3715441898995273,0.48529997636212585,0.6740196237389305,0.061058440930225784,0.19601990049751244,0.07106281864845014,0.03323229996092103,0.4,0.06382769531150415,0.11669492103609917,0.005952668334164363,6,0.0015178530156418214,1300300,5.588978193433804,1.397244548358451,1.0,0.1,0.0,0.4065897517594434,0.0,1.0,0.0,0.4588978193433804,0.05,0.05,0.0,0.12345506167414064,0.26612742298727243,0.07345506167414063,0.21612742298727244,0.0,0.0,0.0,0.6933649778366089,0.018148822709918022,2.0,1.0,1.0
3500,post,0.18119089971666844,0.18119089971666844,0.2284,0.18442772426292867,0.1268,0.0,0.020053791782059783,0.020053791782059783,0.18145244974087,0.10042108336161684,0.020053791782059467,1.0,0.08036729157955738,0.019364692088601042,1.0,0.07136153278183395,0.020224067892466013,0.01951407915640401,6,0.0014950320061826606,1340300,1.0,0.25,1.0,0.1,0.0,0.461446946005701,0.0,1.0,0.0,0.45028309871432576,0.05,0.05,1.0,0.0,0.018562013065704736,-0.05,-0.03143798693429527,0.0,0.0,0.0,0.6931471824645996,0.018643846735358238,2.0,1.0,1.0
3600,post,0.1792576255527697,0.1792576255527697,0.22692307692307692,0.18253151633468076,0.12538461538461537,3.863898149066552e-06,0.019999999999999997,0.019999999999999997,0.583406580072973,0.3184004645649912,0.013333333333333197,0.3333333333333333,0.0928001548549972,0.014833229689409894,0.3333333333333333,0.08240120032275226,0.02012583730380122,0.022167986357860655,6,0.0014732103288918577,1380300,5.502830987143257,1.3757077467858143,1.0,0.1,0.0,0.3835895017341321,0.0,1.0,0.0,0.43997929643572514,0.05,0.05,1.0,3.5697467333872206e-06,0.01830160794830211,-0.04999643025326662,-0.03169839205169789,0.0,0.0,0.0,0.6931471824645996,0.01914922706782818,2.0,1.0,1.0
3700,post,0.17980430074927284,0.17980430074927284,0.22703703703703704,0.1829631856034941,0.12666666666666668,0.01638710042539958,0.26577138368340275,0.3156105481972198,0.23033886519170754,0.6032710998200281,0.052644431498177664,0.16417910447761194,0.0464000774274986,0.006786663420229604,0.4166666666666667,0.04120060016137613,0.1019114377204207,0.007097247915521424,6,0.001452317115599232,1420300,5.3997929643572515,1.3499482410893129,1.0,0.18616292445729912,1.0,0.013837075542700885,0.18616292445729912,1.0,0.0,0.5341487288524617,0.05,0.05,1.0,0.01573865825937839,0.25398639527701783,-0.03426134174062161,0.20398639527701784,0.0,0.0,0.0,0.6940960884094238,0.019627954810857773,2.0,1.0,1.0
3800,post,0.1801977086932879,0.1801977086932879,0.2275,0.18336402135310648,0.12678571428571428,0.0,0.24794242675984532,0.27255731522581794,0.11108953131247329,0.5191150390745874,0.0853529103866953,0.2814498933901919,0.060751962018092624,0.00160051739420352,1.0,0.053944248262033125,0.08807930257755425,0.0019105012495960487,6,0.0014322883401896626,1460300,6.3414872885246165,1.5853718221311541,1.0,0.1,1.0,0.12593604756155333,0.07406395243844668,1.0,0.0,0.6294075632518134,0.05,0.05,1.0,0.0,0.2337421335409383,-0.05,0.18374213354093832,0.0,0.0,0.0,0.6933649182319641,0.02011485956609249,2.0,1.0,1.0
3900,post,0.18134404074381408,0.18134404074381408,0.2293103448275862,0.1847023441584007,0.12724137931034482,0.2237608032201242,0.20407975294234965,0.20407975294234965,1.922697916101465,0.6280963328303444,0.0531116042348411,0.19900497512437812,0.0718826908557747,0.12844209629864237,0.2,0.06382769531150415,0.05901761490137632,0.11754618781959866,6,0.0014130659920670397,1500300,7.294075632518133,1.8235189081295333,1.0,0.1,0.0,0.45615308600080146,0.0,1.0,0.0,0.6294075632518134,0.05,0.05,0.0,0.2103355686322904,0.19039373868367582,0.16033556863229037,0.14039373868367583,0.0,0.0,0.0,0.6931650042533875,0.020534444600343704,2.0,1.0,1.0
4000,post,0.18242563666699246,0.18242563666699246,0.232,0.18620483356574258,0.128,0.0,0.020784973577809764,0.20996899003544295,0.4180107174535642,0.11459267966372326,0.02141244958596083,0.9966832504145937,0.0928001548549972,0.12660415840402986,1.0,0.08240120032275226,0.02175674254127938,0.12839936351857262,6,0.0013945973684669826,1540300,1.0,0.25,1.0,0.1,0.0,0.4733394751433435,0.0,1.0,0.0,0.6372285090816198,0.05,0.05,1.0,0.0,0.01901992188184463,-0.05,-0.030980078118155372,0.0,0.0,0.0,0.6931471824645996,0.020932355895638466,2.0,1.0,1.0
