step,phase,mrr,ap,hits@10,ndcg@10,deploy_hit@topk,gTE_gap,gCal_max,gCal_max_all,bound_gTE_gap,bound_gCal_max,eps_r0,pmin_gb,beta_r0,eps_r_delta,pmin_g,beta_r_delta,eps_r0_kernel,eps_r_delta_kernel,audit_n_active,audit_beta_t,audit_total_samples,audit_step_scale,audit_step_eff,cov_enabled,cov_eps,cov_pool_frac,cov_min_share_present,cov_max_deficit_present,pd_enabled,lambda_te,lambda_cal,rho_te,rho_cal,pd_cal_gate_open,pd_gte_soft,pd_gcal_soft,pd_v_te,pd_v_cal,pd_shift_abs_mean,pd_shift_abs_max,pd_shift_nonzero,last_loss,mem_norm_mean,n_groups_seen,w_pos_max,w_pos_min
1100,post,0.12201647023302525,0.12201647023302525,0.16,0.12097486504648661,0.06,0.0023199414847354357,0.019999999999999997,0.019999999999999997,0.5537811431530599,0.3073108689120923,0.013333333333333197,0.3333333333333333,0.08910362297069756,0.009895656869424388,0.3333333333333333,0.08240120032275226,0.02012894825522945,0.015732045200213356,4,0.007380234381045325,55000,1.0,0.25,1.0,0.1,0.0,0.3273568584091861,0.0,1.0,0.0,0.0,0.125,0.125,1.0,0.002143328632713703,0.018363725524525316,-0.1228566713672863,-0.10663627447547469,0.0,0.0,0.0,0.6931471824645996,0.006345415022224188,2.0,1.0,1.0
1200,post,0.11549840435303935,0.11549840435303935,0.145,0.11339908142902194,0.06,0.0004056206742906552,0.019999999999999997,0.019999999999999997,0.679399607477756,0.3152251131600049,0.013333333333333197,0.3333333333333333,0.09174170438666843,0.030832067590207048,0.3333333333333333,0.08240120032275226,0.020172996393194073,0.046523101216972555,4,0.007066036458008114,60000,1.0,0.25,1.0,0.1,0.0,0.4081126084358774,0.0,1.0,0.0,0.0,0.11000000000000001,0.11000000000000001,1.0,0.00037474152298584527,0.018319351472641448,-0.10962525847701417,-0.09168064852735856,0.0,0.0,0.0,0.6931471824645996,0.006915124133229256,2.0,1.0,1.0
1300,post,0.12424301553187753,0.12424301553187753,0.16666666666666666,0.12572772499067456,0.06666666666666667,0.004023675102177377,0.49633185549460995,0.49633185549460995,0.541088159346129,0.763642724406705,0.16544395183153746,0.3333333333333333,0.08910362297069756,0.00778015956826922,0.3333333333333333,0.08240120032275226,0.18515751806112946,0.010395961401000794,4,0.006788828236441658,65000,1.0,0.25,1.0,0.1,0.0,0.5017278209648822,0.0,1.0,0.0,0.045679881348916596,0.095,0.095,1.0,0.003717360162735952,0.4557250981690691,-0.09128263983726405,0.36072509816906906,0.0,0.0,0.0,0.6931471824645996,0.007552172522991896,2.0,1.0,1.0
1400,post,0.15132229867147015,0.15132229867147015,0.195,0.15301230946490912,0.09,0.007264572056358264,0.49982796526919115,0.49982796526919115,0.8006796581610922,0.9088947903565153,0.11185521557512393,0.19900497512437812,0.06901936957045127,0.016240270504605074,0.2,0.06382769531150415,0.11936578541431134,0.018759110865226965,4,0.006541878578549558,70000,1.0456798813489165,0.26141997033722914,1.0,0.1,0.0,0.40692691694949773,0.0,1.0,0.0,0.10447738100051118,0.08,0.08,1.0,0.006828711161003466,0.46755744516587183,-0.07317128883899654,0.3875574451658718,0.0,0.0,0.0,0.6931471824645996,0.008052032440900803,2.0,1.0,1.0
1500,post,0.16057226534814203,0.16057226534814203,0.206,0.16292135009628703,0.104,6.776263578034403e-21,0.019999999999999997,0.019999999999999997,0.5568086707449208,0.24472036388059082,0.010000000000000005,0.5,0.1123601819402954,0.0382817201944284,0.5,0.10092044749180179,0.02020667576568345,0.07658112581501876,4,0.006320055140639192,75000,1.1044773810005113,0.2761193452501278,1.0,0.1,0.0,0.46814799795021816,0.0,1.0,0.0,0.07541894492930347,0.065,0.065,1.0,6.155089219636702e-21,0.01797978777441844,-0.065,-0.04702021222558156,0.0,0.0,0.0,0.6931471824645996,0.008593413978815079,2.0,1.0,1.0
1600,post,0.1776555707650355,0.1776555707650355,0.225,0.1809481237130814,0.11666666666666667,0.0,0.5026368670295163,0.5026368670295163,0.7104379315470599,0.6149970489698143,0.5026368670295189,1.0,0.1123601819402954,0.25429851828172817,1.0,0.10092044749180179,0.526405699919515,0.26616338012048585,4,0.006119367076702041,80000,1.0754189449293035,0.26885473623232586,1.0,0.1,0.0,0.13037334101348524,0.0,1.0,0.0,0.1441748974678942,0.05,0.05,1.0,0.0,0.45186520983946427,-0.05,0.4018652098394643,0.0,0.0,0.0,0.6984260082244873,0.009109110571444035,2.0,1.0,1.0
1700,post,0.17798938974517928,0.17798938974517928,0.22428571428571428,0.18103850938733135,0.11571428571428571,0.0,0.019999999999999993,0.019999999999999993,0.37053581306101707,0.17679695687296806,0.02000000000000001,1.0,0.15679695687296805,0.04254484096684063,1.0,0.1427230655636679,0.02016623416479143,0.04289846127205596,4,0.005936658075098749,85000,1.1441748974678942,0.28604372436697356,1.0,0.1,0.0,0.5026350188744857,0.0,1.0,0.0,0.12536141417176688,0.05,0.05,1.0,0.0,0.01728911878715831,-0.05,-0.03271088121284169,0.0,0.0,0.0,0.6931471824645996,0.009640074335038662,2.0,1.0,1.0
1800,post,0.1714275055656643,0.1714275055656643,0.215,0.17378002792431485,0.11375,0.3418792098257983,0.4939291656483252,0.4939291656483252,1.0118128069058465,0.7186495295289176,0.2469645828241634,0.5,0.1123601819402954,0.1520327542346598,0.5,0.10092044749180179,0.516899372866307,0.13921911154756678,4,0.005769394608674284,90000,1.125361414171767,0.28134035354294173,1.0,0.1,0.0,0.47560669035059727,0.0,1.0,0.015597504872108613,0.12536141417176688,0.05,0.05,0.0,0.31053943144092994,0.44403707869762293,0.26053943144092995,0.39403707869762294,0.0,0.0,0.0,0.693205714225769,0.010188470594584942,2.0,1.0,1.0
1900,post,0.16780616630891507,0.16780616630891507,0.21,0.16976581058475448,0.11333333333333333,0.21130047852732334,0.49101532345299714,0.49101532345299714,0.6404201250030561,0.7215909949934559,0.24534398129861676,0.4975124378109453,0.11365651372300309,0.05918458375896225,0.5,0.10092044749180179,0.26688376301194333,0.027129810737102914,8,0.005615516354899812,95000,1.0,0.25,1.0,0.1,0.0,0.4560582071216567,0.0,1.0,0.010311886727454901,0.12536141417176688,0.05,0.05,0.0,0.19193074214283484,0.4409037413264088,0.14193074214283485,0.3909037413264088,9.023519780648605e-06,9.023519780648606e-06,1.0,0.6924561262130737,0.010742252692580223,2.0,1.0,1.0
2000,post,0.173890402298293,0.173890402298293,0.218,0.17638425057527204,0.119,0.1832011222804805,0.020623753200589748,0.020623753200589748,0.4917458987036709,0.16925291564300204,0.011785001828908247,0.42857142857142855,0.060751962018092624,0.051429872888753496,0.42857142857142855,0.053944248262033125,0.020700927296971604,0.010615407990013622,8,0.005473328305111973,100000,1.0,0.25,1.0,0.1,0.0,0.40969478469513676,0.0,1.0,0.0038814663811982085,0.12536141417176688,0.05,0.05,0.0,0.17382430103165453,0.01944257841517712,0.12382430103165452,-0.030557421584822882,0.001264874758528097,0.0012648747585280967,1.0,0.6931471824645996,0.011215968988835812,2.0,1.0,1.0
2100,post,0.17439250548164464,0.17439250548164464,0.21727272727272728,0.17641203782089432,0.12090909090909091,0.014247983366397944,0.4973696504787361,0.4973696504787361,0.6749611763684789,0.8257541318475418,0.12401712662648842,0.24751243781094528,0.08036729157955738,0.013008614264225905,0.25,0.07136153278183395,0.14459210221182575,0.02063000155416286,8,0.0053414214922300465,105000,1.0,0.25,1.0,0.1,0.9900497512437811,0.08098229423271774,0.01901770576728226,1.0,0.0,0.20337170269978264,0.05,0.05,1.0,0.013298949916003118,0.4603708890071578,-0.036701050083996885,0.4103708890071578,3.0284081727570146e-05,3.0284081727570153e-05,1.0,0.6935484409332275,0.01173464860767126,2.0,1.0,1.0
2200,post,0.1775894969904643,0.1775894969904643,0.21916666666666668,0.17936968940328019,0.12416666666666666,0.03183555592443705,0.5002469088384334,0.5002469088384334,0.7003897852013681,0.9233514286695556,0.11278759487813642,0.2,0.0718826908557747,0.006211283208632664,0.2,0.06382769531150415,0.12027536829735429,0.0055545797348349815,8,0.005218613777583252,110000,1.2033717026997826,0.30084292567494564,1.0,0.1,0.0,0.10152636570152249,0.0,1.0,0.0,0.29098166093162847,0.05,0.05,1.0,0.029925481414652524,0.4666993068420984,-0.02007451858534748,0.41669930684209844,0.0,0.0,0.0,0.6922219395637512,0.012202576734125614,2.0,1.0,1.0
2300,post,0.1751202528276508,0.1751202528276508,0.21769230769230768,0.17707144008333672,0.12153846153846154,0.0,0.020477509150904,0.020477509150904,0.27558457520311674,0.11327766400590092,0.020477509150903718,1.0,0.0928001548549972,0.0553910872788061,1.0,0.08240120032275226,0.020725277966868825,0.05601978350586326,8,0.0051039049615947225,115000,1.2909816609316285,0.3227454152329071,1.0,0.1,0.0,0.38211979248078476,0.0,1.0,0.0,0.2883742425816684,0.05,0.05,1.0,0.0,0.018738567211880695,-0.05,-0.03126143278811931,0.0,0.0,0.0,0.6937443017959595,0.012756671756505966,2.0,1.0,1.0
2400,post,0.17442525872418235,0.17442525872418235,0.21714285714285714,0.1764319700421193,0.12071428571428572,0.026135355720412964,0.49968650971731843,0.49968650971731843,0.8419267907153477,0.9400998144534833,0.07424092995961616,0.14285714285714285,0.060059043533738615,0.06633100755444513,0.2857142857142857,0.053944248262033125,0.09100371076575464,0.1027351498174288,8,0.004996442295568911,120000,1.2883742425816684,0.3220935606454171,1.0,0.1,0.0,0.36269763874841027,0.0,1.0,0.0,0.38472185528114056,0.05,0.05,1.0,0.02479766435796816,0.4713761113264016,-0.025202335642031844,0.4213761113264016,0.0,0.0,0.0,0.6932458877563477,0.013259855099022388,2.0,1.0,1.0
2500,post,0.18291026378272976,0.18291026378272976,0.228,0.18569432227498806,0.12666666666666668,0.17561059695499515,0.49978680073210396,0.49978680073210396,0.8754786290635209,2.3914950311757845,0.28838195247979076,0.1457000710732054,0.060059043533738615,0.07112412731846986,0.2857142857142857,0.053944248262033125,0.30762288635625634,0.12580997083456164,8,0.004895493661361633,125000,1.3847218552811404,0.3461804638202851,1.0,0.1,0.0,0.3420122239859676,0.0,1.0,0.0,0.38472185528114056,0.05,0.05,0.0,0.16662228314693037,0.47147072022144126,0.11662228314693036,0.4214707202214413,0.0,0.0,0.0,0.693154513835907,0.013690621592104435,2.0,1.0,1.0
2600,post,0.1806911492838238,0.1806911492838238,0.225625,0.1834096805058927,0.125625,0.2553404982669455,0.4917884806272267,0.4917884806272267,0.8419767507005165,0.7701889451922168,0.1639294935424084,0.3333333333333333,0.0928001548549972,0.057928258127333807,0.3333333333333333,0.08240120032275226,0.18444362372946746,0.02528522936751923,8,0.004800426482298606,130000,1.0,0.25,1.0,0.1,0.0,0.37806048429200617,0.0,1.0,0.009396024729109099,0.38472185528114056,0.05,0.05,0.0,0.2359018986590255,0.4500259982965336,0.1859018986590255,0.4000259982965336,0.0,0.0,0.0,0.6931471824645996,0.014273373410105705,2.0,1.0,1.0
2700,post,0.18467591700051808,0.18467591700051808,0.22941176470588234,0.18741772798663867,0.12764705882352942,0.0,0.019999999999999997,0.019999999999999997,0.4904245139711191,0.24960743843906197,0.010000000000000005,0.5,0.11480371921953098,0.021685681000977987,0.5,0.10092044749180179,0.02015830014341648,0.04327751451398216,8,0.004710690972005409,135000,1.0,0.25,1.0,0.1,0.0,0.400929502501979,0.0,1.0,0.0,0.3897411288519265,0.05,0.05,1.0,0.0,0.017940377893609742,-0.05,-0.03205962210639026,0.0,0.0,0.0,0.6931471824645996,0.014706946909427643,2.0,1.0,1.0
2800,post,0.18523730287236184,0.18523730287236184,0.2288888888888889,0.18769644331997942,0.1288888888888889,0.06539261631994943,0.501809662258061,0.602155912697715,0.3292452335512406,0.7914375200768095,0.10667126584133045,0.19900497512437812,0.050828738154054524,0.03717831220553676,0.5,0.04513299618227339,0.12165050259707692,0.04487872230589389,8,0.004625806704591405,140000,1.3897411288519266,0.34743528221298164,1.0,0.1,0.0,0.11274832050144144,0.0,1.0,0.0,0.3897411288519265,0.05,0.05,0.0,0.06256870327395618,0.47753705626624604,0.012568703273956178,0.42753705626624605,0.0,0.0,0.0,0.6950936913490295,0.01526426151394844,2.0,1.0,1.0
2900,post,0.18303720276867286,0.18303720276867286,0.22526315789473683,0.18509432325211292,0.12789473684210526,0.0,0.020414008732785763,0.020414008732785763,0.26111737027719517,0.11321416358778268,0.020414008732785482,1.0,0.0928001548549972,0.04815748481584531,1.0,0.08240120032275226,0.02061801032558957,0.048627239090790725,8,0.0045453517549508115,145000,1.0,0.25,1.0,0.1,0.0,0.3749245818235387,0.0,1.0,0.0,0.3942820278732778,0.05,0.05,1.0,0.0,0.018680459224033035,-0.05,-0.031319540775966964,0.0,0.0,0.0,0.6931471824645996,0.015767648816108704,2.0,1.0,1.0
3000,post,0.18610178927911858,0.18610178927911858,0.23,0.18861140334169063,0.131,0.014681095832375583,0.49069927692635373,0.5586739384171697,0.26592650476882485,1.047688978545815,0.12604292608937062,0.16459369817578773,0.0464000774274986,0.014200754998795714,0.4166666666666667,0.04120060016137613,0.2250429180932253,0.019611692469312197,8,0.0044689538474188715,150000,1.394282027873278,0.3485705069683195,1.0,0.1,0.0,0.30756371733241045,0.0,1.0,0.0,0.4972537243233734,0.05,0.05,1.0,0.014100160747218312,0.46894040578886764,-0.03589983925278169,0.41894040578886765,0.0,0.0,0.0,0.6931471824645996,0.016222910955548286,2.0,1.0,1.0
3100,post,0.18895405343771654,0.18895405343771654,0.2338095238095238,0.19177693341172722,0.13428571428571429,0.02355747056681122,0.020506021105147026,0.020506021105147026,0.300858023440532,0.18571872013924862,0.012816263190716683,0.375,0.056828256861501544,0.00595065564919885,0.375,0.050460223745900895,0.020613148948604172,0.0016943171597288054,8,0.004396283088095091,155000,1.4972537243233734,0.37431343108084336,1.0,0.1,0.0,0.45221559965522873,0.0,1.0,0.0,0.5097060792276829,0.05,0.05,1.0,0.02242585681426964,0.019403361872670256,-0.027574143185730364,-0.030596638127329746,0.0,0.0,0.0,0.6930763721466064,0.016682656481862068,2.0,1.0,1.0
3200,post,0.18720843632885734,0.18720843632885734,0.23318181818181818,0.19030012920655257,0.13227272727272726,0.009938169541285052,0.020200637091226676,0.020200637091226676,0.6764171411765273,0.31562638734245824,0.01346709139415098,0.3333333333333333,0.09174170438666843,0.030334989873335626,0.3333333333333333,0.08240120032275226,0.020314598158326695,0.04976840118637642,8,0.004327045956505713,160000,1.5097060792276829,0.3774265198069207,1.0,0.1,0.0,0.43087645074837794,0.0,1.0,0.0,0.5213484500367583,0.05,0.05,1.0,0.009181595085372845,0.018503128542272946,-0.040818404914627154,-0.03149687145772706,0.0,0.0,0.0,0.6931471824645996,0.017198508605360985,2.0,1.0,1.0
3300,post,0.18920843858134376,0.18920843858134376,0.23565217391304347,0.19241713478872324,0.1356521739130435,0.01304291262860525,0.4896898146977246,0.4896898146977246,0.29045489284386006,0.7205626052845671,0.14558709702636147,0.28429282160625446,0.059263679173941895,0.008296085918794025,0.42857142857142855,0.053944248262033125,0.15964394046262423,0.011901228080530651,8,0.00426098030657905,165000,1.5213484500367582,0.38033711250918956,1.0,0.1,0.0,0.34180528078670247,0.0,1.0,0.0,0.629994578428906,0.05,0.05,1.0,0.012375334511396757,0.46229265132512165,-0.03762466548860324,0.41229265132512166,0.0,0.0,0.0,0.6931471824645996,0.017645448446273804,2.0,1.0,1.0
3400,post,0.18843806617377465,0.18843806617377465,0.23458333333333334,0.19155886004212325,0.13541666666666666,0.037516088175389345,0.48910422087052113,0.6534653556447649,0.36564355130405046,0.6750779050705271,0.19560974683712123,0.39502487562189054,0.07106281864845014,0.009301014949305951,0.4,0.06382769531150415,0.21701649880323862,0.0040259089148104886,8,0.0041978511824882015,170000,1.629994578428906,0.4074986446072265,1.0,0.1,0.0,0.1053249161521919,0.0,1.0,0.0,0.7456458717922214,0.05,0.05,1.0,0.035265192230593406,0.456653160164509,-0.014734807769406597,0.40665316016450903,0.0,0.0,0.0,0.6966667175292969,0.018148822709918022,2.0,1.0,1.0
3500,post,0.18754223889058744,0.18754223889058744,0.234,0.19068878684106222,0.134,0.0,0.02002911950821939,0.02002911950821939,0.17836446070064665,0.10039641108777646,0.020029119508219076,1.0,0.08036729157955738,0.01782069756848938,1.0,0.07136153278183395,0.020184907856458812,0.017960094915029295,8,0.004137447296896268,175000,1.7456458717922214,0.43641146794805535,1.0,0.1,0.0,0.45423614253871464,0.0,1.0,0.0,0.7730451518721584,0.05,0.05,1.0,0.0,0.018539176134197564,-0.05,-0.03146082386580244,0.0,0.0,0.0,0.6931471824645996,0.018643846735358238,2.0,1.0,1.0
3600,post,0.1871496980340288,0.1871496980340288,0.23384615384615384,0.19029522986722766,0.13384615384615384,0.011243018212989201,0.019999999999999997,0.019999999999999997,0.6342084437790457,0.3184004645649912,0.013333333333333197,0.3333333333333333,0.0928001548549972,0.02330020697375536,0.3333333333333333,0.08240120032275226,0.020147673768641548,0.03108233342699561,8,0.004079578051134694,180000,1.7730451518721584,0.4432612879680396,1.0,0.1,0.0,0.4105636518134305,0.0,1.0,0.0,0.7997629504738824,0.05,0.05,1.0,0.010387108042412312,0.01830160794830211,-0.03961289195758769,-0.03169839205169789,0.0,0.0,0.0,0.6931471824645996,0.01914922706782818,2.0,1.0,1.0
3700,post,0.18789898449220147,0.18789898449220147,0.23444444444444446,0.19100338154364102,0.13518518518518519,0.06155147646592653,0.50016125649827,0.5495120484787378,0.4610197323203835,1.0525717718962961,0.12771938235136632,0.1654228855721393,0.0464000774274986,0.05484517740537044,0.4166666666666667,0.04120060016137613,0.22507877398666665,0.07643508988726473,8,0.004024071001438241,185000,1.7997629504738824,0.4499407376184706,1.0,0.1,0.9950248756218906,0.026907181307797193,0.07309281869220281,1.0,0.0,0.7997629504738824,0.05,0.05,0.0,0.05911586725592229,0.4779828167901913,0.00911586725592229,0.4279828167901913,0.0,0.0,0.0,0.6944782137870789,0.019627954810857773,2.0,1.0,1.0
3800,post,0.18844619192625256,0.18844619192625256,0.23535714285714285,0.19162802335184573,0.13535714285714287,0.0,0.4844643532599347,0.4844643532599347,0.11762705306343979,0.7510706973101315,0.15293115421092554,0.2835820895522388,0.060059043533738615,0.004869278269686769,1.0,0.053944248262033125,0.15866749108009004,0.0049792713125342124,8,0.00397076969441362,190000,1.0,0.25,1.0,0.1,0.9800995024875622,0.025873213799852156,0.07412678620014784,1.0,0.0,0.9223640324552415,0.05,0.05,1.0,0.0,0.45701638622407126,-0.05,0.40701638622407127,0.0,0.0,0.0,0.6933494806289673,0.02011485956609249,2.0,1.0,1.0
3900,post,0.18899199162902022,0.18899199162902022,0.23689655172413793,0.19243991395183926,0.13517241379310344,0.29963721134447463,0.4876085115243366,0.4876085115243366,1.506044961912259,0.9146523589454398,0.11013767908361634,0.19900497512437812,0.0718826908557747,0.08677680087972174,0.2,0.06382769531150415,0.11784778039933247,0.16897008862909502,8,0.003919531809791724,195000,1.9223640324552416,0.4805910081138104,1.0,0.1,0.0,0.41863603489781814,0.0,1.0,0.01568913851117651,0.9223640324552415,0.05,0.05,0.0,0.2816595325211349,0.45490846683515096,0.23165953252113491,0.40490846683515097,0.0,0.0,0.0,0.6932023167610168,0.020534444600343704,2.0,1.0,1.0
4000,post,0.1893220576831523,0.1893220576831523,0.23866666666666667,0.19314084111487606,0.13566666666666666,0.0,0.02107975169454585,0.02107975169454585,0.3545382178947184,0.11565594301191731,0.021079751694545564,1.0,0.09457619131737174,0.09486790862460694,1.0,0.08240120032275226,0.021487919079041205,0.09660384606785083,8,0.0038702275602049492,200000,1.0,0.25,1.0,0.1,0.0,0.39141975587296973,0.0,1.0,0.0,0.9567986782720026,0.05,0.05,1.0,0.0,0.01925836854643752,-0.05,-0.03074163145356248,0.003884196509995075,0.0038841965099950756,1.0,0.6931471824645996,0.020932355895638466,2.0,1.0,1.0
